,income
24880,0
16764,0
16150,0
5380,1
15588,0
8575,0
28527,0
5299,0
32002,0
31414,0
31837,0
21722,0
18344,0
22194,1
662,0
703,0
22139,0
3467,0
2996,0
527,0
29601,0
8633,1
31386,0
24652,0
22237,0
26473,0
20289,0
2804,0
22391,0
11652,1
903,0
7590,1
8325,1
16388,0
14334,0
15420,1
13886,0
30325,1
26638,0
21950,1
29596,0
3079,1
6391,1
9655,0
14824,0
22512,0
30815,1
15699,0
25548,1
18759,0
4989,0
16021,0
4362,0
1532,1
24943,1
15663,0
9452,0
29006,1
16209,0
13893,0
8464,0
24403,0
9681,0
20544,0
15416,0
22191,0
9872,0
3685,0
8361,1
25639,0
25686,0
11205,1
13426,1
15196,0
31790,0
23575,0
11567,0
753,0
18015,1
9613,1
8646,1
10449,0
4063,0
7985,0
21785,1
19421,0
4244,0
22552,0
30187,0
2069,0
11344,0
2175,1
25592,0
8818,0
5084,0
15516,0
16873,0
13116,1
14430,0
15071,1
4353,0
12696,0
16608,1
32074,0
21458,0
6404,0
31307,0
7459,0
7746,0
19627,1
23677,0
1099,0
19320,0
10120,0
14585,0
14722,0
17627,1
20079,1
29509,0
26423,0
26554,1
5230,0
24115,0
29821,0
27676,0
6445,0
17027,1
23745,1
21348,0
23191,1
23405,0
14260,0
29035,0
1865,0
12703,0
10911,1
14547,0
16797,1
27473,0
21305,0
21377,0
7577,0
5008,0
11985,1
14007,0
7791,0
14647,0
782,1
27389,0
19382,1
7885,0
19940,0
3107,1
7927,0
12272,0
13581,0
3767,0
5966,0
32054,0
30987,0
4385,0
27506,0
11484,1
25962,0
29607,0
28670,0
8696,1
23074,0
5274,1
2574,1
6502,0
10008,0
12416,1
19472,0
32241,0
21600,1
31285,0
30764,0
31469,1
22029,0
9714,0
14692,0
19499,1
17735,0
22493,0
31180,1
18663,0
25402,0
9082,0
1064,1
5310,0
31915,0
16064,0
7335,0
6108,0
9966,1
14512,0
16716,1
32330,0
13714,1
332,0
3692,1
6868,0
17096,0
28387,0
17133,0
7816,0
23134,0
6736,0
4288,0
26385,0
6789,0
5171,0
12442,1
18253,0
5633,0
8734,0
28680,1
11928,0
8680,0
6323,0
32314,0
27197,0
1683,0
20782,0
30608,0
17408,0
1110,1
28869,0
22193,1
27881,0
15011,0
17156,1
12781,0
12502,0
19437,1
676,0
23315,0
13299,1
32264,0
25766,1
29155,0
23622,0
31537,0
9991,0
23097,0
23627,1
20613,1
183,1
9514,0
3166,1
29915,0
25814,0
2836,0
32190,0
26911,0
22343,0
1955,0
2355,0
29654,1
13298,0
19943,0
19892,0
12251,1
14255,0
533,1
28516,0
8663,0
30823,0
4635,0
2742,0
13994,0
12989,0
17698,0
4734,0
29955,1
29534,0
31822,0
11976,1
20878,0
8524,1
3992,1
13528,1
24699,0
21228,0
20967,0
25561,0
20071,1
9104,0
1145,1
4514,0
30204,0
28148,0
15735,0
1544,0
22209,0
15674,0
18626,0
10799,1
4511,0
10994,1
27104,0
8286,0
15885,0
11461,0
4466,1
14437,0
21667,0
32091,0
25930,0
6322,0
17646,1
16113,1
12322,1
21612,0
17082,0
3599,1
27508,1
1787,1
4294,0
20486,1
17358,0
27754,0
18430,1
30766,1
4039,0
10681,0
30636,0
12648,0
2407,0
26400,1
18670,0
3076,0
28953,0
5607,0
6325,1
26275,1
7897,0
25480,0
9043,0
14852,0
7202,1
15285,0
22279,1
27337,0
23173,0
157,0
4076,0
8382,0
3577,1
19992,0
6211,0
20100,0
27491,0
21350,0
171,0
6116,1
20685,0
29468,0
17528,0
4066,0
15383,0
21869,0
9862,0
18041,0
22878,0
13399,0
29738,0
18619,0
3206,1
5632,0
18087,1
24559,0
23670,0
7247,0
8622,0
17061,0
28563,1
20726,0
10554,0
26304,0
12370,0
16770,0
27901,0
2820,0
24647,0
15824,0
22628,0
31922,0
32471,0
25922,0
20209,0
1326,0
17422,1
4960,0
5250,0
31402,0
23509,1
17090,0
29603,0
9969,0
15630,1
6543,0
12819,1
25152,0
6643,0
25664,0
11672,0
30772,0
30068,0
31946,1
16448,0
31069,0
17953,0
8133,0
23448,0
17835,0
28945,0
6115,1
17874,0
9441,0
12774,0
31221,0
15804,1
5029,0
14106,0
6820,0
20384,0
17351,1
19968,1
27870,0
5543,1
24020,0
9838,0
22475,1
30399,0
22886,0
11790,0
20914,0
28922,0
25382,0
5736,0
8511,0
11388,0
27607,0
17802,0
679,0
28119,0
22516,1
1352,0
3902,0
7063,0
27741,0
9239,0
12375,0
22873,0
4554,0
11275,1
7812,0
20534,0
19130,1
16210,0
18710,0
4367,0
4238,1
11470,1
25745,0
10616,1
29971,1
11644,0
548,0
27199,0
11956,0
23307,0
26246,0
9322,0
948,0
31442,1
18091,1
29657,1
16826,0
5009,0
448,0
11212,0
17696,0
16989,1
19025,1
9367,0
14509,0
7537,0
29958,1
28130,0
17942,0
7367,1
1127,0
27819,0
1799,0
18371,0
2387,0
14018,0
18473,1
14327,0
13212,1
6068,0
3512,0
11637,0
23598,1
16231,0
7558,1
7818,1
28533,0
5760,0
6697,1
19885,0
27407,0
22506,1
7804,0
22870,1
3260,1
27107,0
8275,0
26015,0
20047,1
28235,0
29688,1
2840,1
26295,0
2615,0
29082,0
28404,0
8371,0
27706,0
1511,1
18345,0
5283,0
14706,0
28279,0
22566,0
7217,0
22797,0
15382,1
30993,0
13703,0
16863,0
29984,0
13728,0
30264,0
19826,0
9017,1
8950,0
17628,0
31361,1
16135,0
7159,0
15169,0
2303,0
32390,0
24406,0
8969,0
15975,0
18472,0
20230,0
11732,0
28817,1
31436,0
11151,0
17115,1
9672,1
16689,1
20349,0
2246,0
28197,1
30458,0
11226,1
14367,1
6088,0
16398,0
27256,0
1711,0
13855,1
716,0
25774,0
23915,0
1369,0
5102,0
30274,0
3097,0
19251,0
26592,1
23553,1
24358,0
24802,0
31926,0
9575,0
3657,1
15178,0
8852,0
8983,0
23105,0
15393,0
14484,0
25838,1
5634,1
19915,0
29055,1
13359,1
21346,0
30897,0
11435,1
28495,0
27993,0
3087,0
19108,0
20335,1
26355,0
1877,0
18528,1
22419,0
28598,0
29635,1
25951,0
15065,0
8457,0
28226,0
22733,1
10320,0
5540,0
14712,0
32276,0
30774,0
20273,1
7992,0
6415,1
20729,0
7503,1
9569,0
24615,0
28395,0
12853,0
25104,1
704,1
14210,1
17754,0
8691,1
30202,0
7427,0
12023,0
11999,1
27930,0
18705,0
28006,0
1976,0
9637,0
3549,0
1766,0
7152,0
26306,0
9683,1
20305,1
29022,0
27670,1
25054,0
30984,0
11427,0
18793,0
12846,0
2861,0
10378,0
18807,0
9668,0
8065,0
26591,1
10671,0
981,0
17266,0
3257,0
5269,1
29791,0
30133,0
10269,1
29209,0
18111,1
17670,0
23009,0
32236,1
11065,0
1781,0
21418,0
28223,0
13571,0
18295,0
2432,0
6858,0
20672,0
28584,0
6586,0
3217,1
7668,0
23222,1
7190,0
25857,1
796,0
16569,1
28698,1
13676,0
19195,0
19857,0
5311,1
16264,1
9317,0
6611,0
6695,0
26,0
5767,1
11050,0
12527,0
17493,1
6073,0
5702,1
29325,0
13541,0
18066,1
17155,0
7598,0
28737,0
19744,0
5120,0
15061,0
12012,1
15834,0
26262,0
6474,0
18681,1
22700,0
14138,1
13046,0
17203,0
8639,0
1082,0
3221,0
15188,1
10599,0
6514,0
12791,0
29944,1
2713,1
12845,0
6349,1
22735,1
11146,1
14526,1
28774,0
5727,1
24365,0
31017,0
434,0
21019,1
31891,0
2203,0
17553,0
15872,0
30456,0
6964,0
8703,0
7508,0
29067,0
27716,0
23638,0
8755,1
8724,0
15180,0
11106,0
22036,0
18514,0
26153,0
23858,0
10410,0
3238,0
7242,0
8384,0
23090,0
30968,0
19015,0
27298,0
26100,1
9712,0
19487,1
23502,0
1368,1
7592,0
4204,0
12214,0
1547,0
31130,1
15997,0
10715,0
7068,0
21805,0
19834,0
7481,0
8547,0
26213,0
9277,0
9448,0
1935,0
16066,0
4900,1
10665,0
3447,0
27338,0
1185,0
14001,1
9958,0
15408,1
4595,1
15074,1
13354,0
12088,0
13518,0
24717,0
12198,0
5144,0
15519,0
24804,0
13352,1
3811,0
13128,1
2291,0
30840,1
3603,0
13291,0
24837,0
16046,1
10708,1
26344,0
1659,0
25371,0
2977,1
12222,0
12278,0
18364,1
22701,0
17920,0
24097,0
9194,1
30192,1
32500,0
25927,0
11415,0
5523,1
6006,0
32350,0
4100,0
22740,0
28188,0
28010,0
20690,1
14,1
25281,1
2792,0
22588,0
5924,0
24977,0
1180,1
27906,1
29942,0
29608,1
2606,0
11053,0
19899,0
30484,1
7040,0
27273,0
5,0
23510,0
16132,0
5013,1
23580,0
21143,0
5415,0
16851,0
440,0
18638,0
24354,0
11557,0
1938,1
9119,0
4870,1
31116,0
12073,0
7977,1
7706,0
16897,1
19397,0
5070,0
13695,1
9411,0
20718,0
16455,0
20899,0
12561,0
5467,0
7513,1
7666,0
13124,0
17751,0
16958,0
27368,1
28643,0
29629,0
6459,0
21625,0
9504,0
15010,0
21186,0
30740,1
13450,0
7183,0
22695,0
29377,0
12911,0
8304,0
17218,0
23834,0
21014,1
13732,0
21775,0
24526,1
4454,0
21601,0
29673,0
6735,1
21851,0
3892,1
2613,0
9956,0
7990,0
25482,1
1583,1
32175,0
1617,0
14224,0
12125,0
10767,1
31528,0
20979,0
9525,0
4930,0
12029,0
17691,0
22390,1
9832,0
405,1
16609,0
4123,0
29160,0
25800,1
8758,1
2037,0
1022,0
7436,0
10888,0
16656,1
27803,0
1351,1
16345,1
19286,0
10937,1
27247,1
1263,0
22119,0
19021,0
4723,0
18130,0
31519,1
27373,0
13143,0
21833,1
10848,1
395,0
16494,0
3307,0
18499,0
9263,0
11081,0
19661,0
8940,0
8952,1
24128,1
24273,0
11578,1
30860,0
21646,0
11788,0
15719,0
22813,0
24634,0
12101,0
17286,1
27192,1
19482,0
12200,0
1225,0
18204,0
6410,0
20309,1
4754,0
29868,0
6957,1
6112,1
30478,0
8621,0
14405,0
24763,0
4860,0
15448,0
22107,0
12169,0
10417,0
29967,0
10422,0
15473,0
3904,0
9469,1
12660,0
14573,1
18384,0
29646,0
24362,1
2788,0
13098,0
16451,0
14562,1
15628,0
26714,0
20400,0
17695,0
1459,1
19202,1
20377,1
2186,0
17891,0
10998,0
452,1
15464,0
3889,1
10869,0
24400,1
11058,0
5641,0
4849,0
3299,0
64,0
18355,0
19894,0
13677,0
12099,1
2094,0
24389,0
30842,0
6184,1
15597,0
24824,0
3856,0
6603,1
17548,1
10226,0
12918,1
19982,0
23190,1
4682,0
26948,0
30186,0
14263,1
15459,0
20823,1
15822,0
15096,0
19692,0
13701,0
29198,0
7346,0
10113,0
23241,0
22521,1
31929,0
20857,0
22178,0
23258,0
15976,0
23261,0
10443,0
9619,0
7057,0
8662,0
27,1
25074,0
10970,0
17196,1
22082,0
23433,0
10537,0
15646,0
9338,0
20919,0
14244,0
18146,1
23446,1
18703,0
5293,0
31483,1
18548,0
15803,0
25743,1
26806,1
6585,0
17316,0
14781,1
27241,0
22976,0
8037,0
28438,0
20425,0
7752,0
21959,0
22764,0
5351,1
26334,0
3454,0
30347,0
11066,1
15148,0
31115,0
10756,0
13343,1
9642,0
2324,1
11170,1
23838,0
23837,0
3312,0
29517,0
7184,1
18878,1
9811,0
16947,0
27956,0
16167,1
26445,0
29240,0
22,0
22823,0
494,0
3413,1
11579,0
3980,1
9546,0
26270,0
10777,0
17848,0
26600,1
21594,0
16836,0
27203,0
17511,0
14520,0
24376,1
22280,1
3195,0
25437,1
8117,1
29828,0
31152,0
30576,0
20122,0
4369,0
7250,0
11216,0
13194,1
24305,0
18034,0
26351,0
5355,0
12549,0
32263,0
32046,1
20770,0
14603,0
794,1
11941,0
32491,0
6663,0
16699,1
24392,0
22585,0
23515,0
18979,0
3042,0
17434,0
14609,1
7637,0
21050,1
18820,0
29354,0
22744,0
7388,0
19518,0
25041,0
10075,0
11576,1
11556,0
7333,0
5273,0
275,0
14139,0
6613,0
30683,1
3075,0
22264,0
7901,0
19746,0
28511,1
12593,0
29701,0
1886,0
6831,0
24243,0
4176,1
2853,0
16114,0
14040,0
10349,1
17643,0
16358,0
11888,0
9025,0
27204,0
10239,0
27217,1
2453,0
4314,0
22175,0
8078,0
23029,1
24271,1
3515,1
31351,0
5769,0
25415,0
26756,1
20,1
21251,0
30268,0
18396,0
21424,1
25913,1
12756,1
25311,1
25457,0
18282,0
7725,0
11349,0
1872,1
18182,0
13810,1
5280,0
12886,0
26967,1
22201,0
3055,0
17688,0
14888,1
863,0
29964,0
871,0
9407,0
29919,1
18845,0
26956,0
25736,0
32311,1
17795,0
22166,0
29405,0
7826,1
2466,0
8879,1
5377,1
5615,0
21575,0
20710,0
29074,0
13227,0
19939,0
2899,0
15133,1
4035,1
13187,1
3029,0
4130,0
21395,0
16281,0
28778,1
25456,1
19387,1
17645,0
26614,1
11981,1
2122,0
2673,0
6120,1
27792,0
26680,0
16289,0
20760,0
19718,0
27026,0
337,0
26249,1
32455,1
27343,0
13903,0
8917,0
18858,0
7773,0
13144,0
26062,0
29275,0
1841,0
16423,0
24856,0
1076,0
8505,1
5401,0
14268,0
16165,1
16273,0
19306,0
25768,0
12848,0
5160,1
8273,0
24823,0
19864,0
7899,0
12754,0
5272,0
24407,1
20913,0
15268,0
31001,0
17415,1
4718,0
16033,0
28626,1
26157,0
8634,1
3324,0
25099,0
25349,0
3743,0
7473,0
30638,0
28334,0
30657,1
7442,0
11234,0
26307,0
4664,0
26094,0
26027,1
12323,0
12413,0
7178,0
22920,0
30765,0
2124,0
3976,0
17123,0
10172,0
3763,1
79,0
4561,0
11028,0
16723,0
12687,0
18414,1
22470,1
25163,1
16173,0
24584,0
14979,0
25195,1
6179,1
6249,0
19759,0
26494,0
5402,0
16604,1
23592,1
4801,0
12579,0
13246,0
26825,1
106,0
30663,0
22784,0
3404,0
16108,0
7718,1
13353,1
28069,1
6527,0
24316,1
6389,0
22945,0
2976,0
1528,1
17356,0
9857,1
455,1
29270,0
22034,0
9289,0
24541,1
12024,0
28403,0
15310,0
17844,0
30516,0
28979,1
20383,0
30621,1
18701,0
3646,0
500,0
12215,1
16563,0
23573,0
30751,0
2098,1
13348,1
19081,0
10219,1
13585,0
17140,0
17001,1
8054,0
22674,0
19033,0
18126,1
17884,1
20218,0
31416,0
28991,0
28758,0
9390,0
9660,1
15895,0
27148,0
30707,0
4052,0
26101,1
9297,0
25948,1
25520,0
3736,0
17991,1
27053,0
23238,0
14052,0
17112,0
15507,1
28951,0
2755,0
3212,1
27889,0
15336,0
27223,0
26816,1
8410,0
4721,1
12443,0
11467,1
5967,0
11587,1
8256,1
18992,0
21059,0
4096,1
6461,0
27417,0
1565,0
7713,0
25451,0
28340,0
30877,0
7113,0
28628,1
15785,1
26263,0
24925,1
11158,0
20900,1
22286,0
25782,1
1780,1
17517,0
9616,0
7465,1
4422,0
2679,0
17018,1
11373,1
20108,0
18503,0
3591,0
20573,0
8586,0
25418,0
20641,1
9419,0
2056,1
31923,0
4553,0
21792,1
10088,0
641,0
5363,0
20829,1
4427,0
24137,0
16082,0
26410,0
19507,1
4429,0
30425,0
3774,1
19793,1
16606,0
5856,0
25053,0
11590,0
25468,0
13058,0
24927,0
10497,0
14555,0
1615,1
3973,0
28113,0
30501,0
24716,0
15209,0
30899,0
23894,1
1561,0
26025,0
17390,0
9818,0
24139,0
17163,1
19188,0
26068,0
3597,0
20623,0
394,0
31472,0
14667,0
31241,0
4402,0
18440,1
28027,1
8833,1
16107,0
27696,0
21893,0
5719,0
25835,0
32295,1
2057,0
15603,0
23474,1
13780,0
31908,0
12433,1
31808,0
32081,1
29164,0
19170,0
29409,1
26530,0
23590,1
4098,0
28569,0
24531,0
17811,0
32125,1
14354,0
23925,1
28147,0
1408,0
973,0
15589,0
11220,0
21225,0
8206,0
17300,0
29745,0
16726,0
21948,0
3678,0
5683,0
13720,0
21493,0
10656,0
25651,1
7856,0
21393,0
17790,1
8214,0
18887,1
25985,0
594,0
4549,1
21080,0
10046,0
22633,0
8110,0
2473,1
6103,0
23596,0
1922,1
17450,0
13389,0
30806,0
26725,1
6262,0
8144,1
22094,0
19273,0
24148,1
6198,0
25212,0
21471,0
6009,0
17608,0
961,0
28199,0
9235,1
25325,0
1954,0
6057,0
11221,0
1740,1
23305,1
29311,0
21962,0
17736,1
15466,1
16453,0
12464,0
15689,1
25378,1
15251,0
28436,0
10405,0
30921,1
31900,0
3192,0
5809,0
18846,0
1454,1
2653,0
9495,0
11647,0
25685,0
8255,1
24995,0
19061,0
8099,0
3098,0
22712,0
15137,0
19321,0
6824,0
633,1
18728,0
6963,0
31487,0
24483,1
12266,1
2940,0
24854,0
1032,0
20624,0
12910,0
2423,0
24000,0
11633,0
29460,1
15127,1
18598,1
28629,1
29388,0
15917,0
8601,0
20563,1
18101,1
19530,0
9748,0
16560,0
2882,0
18707,1
22900,0
29473,0
22551,0
29312,0
13602,0
30440,0
17333,0
20053,0
17776,0
13978,1
24461,0
1295,0
8877,0
16356,0
6210,0
26271,0
24263,0
14454,0
26156,0
7362,1
26747,0
27833,0
22269,0
20040,0
17138,0
12225,0
5983,0
20410,0
590,0
21651,0
4228,0
11885,0
26332,1
17882,0
6571,0
20258,1
21248,0
22931,1
5267,1
30956,0
3136,0
12075,0
15983,0
19142,0
11642,0
22190,0
8381,0
15820,0
9698,0
15320,1
4316,0
4674,0
14644,1
8970,0
9985,0
19039,0
16718,0
11186,0
28508,0
4764,0
16882,0
11520,0
31892,0
11044,1
19842,1
824,0
12447,0
23997,0
3275,0
18003,0
31234,0
24936,1
28094,1
23111,0
17842,1
4876,0
17904,0
21237,0
9720,0
6610,0
5090,0
18584,0
22137,1
2256,0
1744,0
16260,0
21546,0
16048,0
17202,0
868,1
26082,0
19418,0
15942,0
28650,1
15219,0
27621,0
3280,0
19606,0
8787,0
7142,0
16045,0
21750,0
13611,0
13702,0
22126,0
3524,0
9984,0
14346,1
5080,0
2558,0
28657,0
1773,0
31609,1
20975,0
8522,0
21444,0
8669,1
7321,0
4473,1
26901,0
20841,0
29307,0
18378,1
26799,1
9938,0
30451,1
22267,0
21774,0
2016,0
11713,0
30185,0
31909,0
3605,0
16405,0
17949,0
9455,0
4604,0
11591,0
6149,1
15666,1
28474,0
31095,1
13448,1
25176,0
28241,0
131,0
32382,0
4643,0
30537,0
497,0
10531,0
27184,0
4826,0
19874,0
22997,0
13407,0
13466,1
27132,1
24955,0
9398,0
22228,1
12451,0
10255,1
31780,0
7175,0
21854,0
19749,0
19500,0
763,1
27701,0
21953,0
25588,0
5067,0
6842,0
12735,0
1953,0
13592,0
29817,0
28143,1
27248,0
8509,0
32307,1
6414,1
15670,1
9762,0
14822,1
14283,0
23292,0
16995,0
15,0
30901,1
13876,0
3952,1
309,1
9678,0
19527,0
27483,0
14233,0
17540,1
2517,1
23602,0
2128,1
17093,0
21585,0
4866,0
722,0
26955,0
1111,1
23286,0
28464,0
17340,1
637,1
18470,0
20529,1
8890,0
9817,1
2228,1
7382,0
21872,0
22136,0
7881,0
15353,0
16460,1
7880,0
16044,0
21839,0
17569,0
4210,1
23099,0
31951,0
27432,1
7379,0
2010,0
18466,0
25210,0
29024,0
10193,0
30405,1
1902,0
10284,1
30729,0
3759,0
31860,0
6251,0
6049,0
2957,0
17480,0
6909,0
9754,0
26588,0
30655,0
18137,0
7080,0
9116,0
944,0
19057,0
23890,1
24028,1
9783,0
19119,0
5979,1
11523,0
8064,1
22767,1
8561,1
30848,0
24029,0
32033,0
27655,1
17543,0
13791,0
2218,0
4313,0
29929,0
9355,0
10207,0
10810,0
6767,0
2945,0
3188,0
8033,0
16574,0
10077,0
23507,0
20667,0
29670,0
24345,0
29309,0
27459,0
8786,0
22120,1
32376,0
8465,0
3925,0
8732,0
29559,0
23881,0
1360,0
5952,0
9145,1
30169,0
15261,1
15545,0
4906,1
15262,0
31787,0
28574,0
2341,0
25618,1
22245,0
10505,0
528,0
11663,0
2369,0
25510,0
11651,0
21287,0
13417,0
2631,1
11229,0
30681,1
22183,0
19542,0
303,1
4162,0
22220,0
21791,0
4536,0
4597,1
22912,1
11543,0
16855,0
9473,0
31278,0
14908,0
20559,0
22734,0
26232,0
26522,0
21880,0
14890,0
31039,0
20415,0
3909,1
31327,1
15925,0
2019,0
29404,0
567,0
27243,0
17236,0
30055,0
4486,1
14409,0
18336,0
31617,0
27520,1
20890,1
2570,1
13247,0
11281,0
18147,0
13531,0
28804,0
11806,0
15915,1
3283,0
30702,0
30632,1
22756,0
6576,1
7805,1
23519,1
12570,0
7958,1
21034,0
28029,0
158,0
15859,0
28017,0
6704,0
21578,1
2060,0
881,1
14068,0
27909,0
24146,0
15745,1
4884,0
19078,1
6764,1
6617,0
4802,0
28543,1
28074,0
6301,0
4179,0
23139,0
15624,0
8602,0
20796,0
18724,0
11522,0
2058,0
32226,0
27056,0
25811,0
6341,0
14695,1
21847,0
9842,1
17873,0
16744,0
14737,1
29109,0
29339,0
13776,0
15080,0
25187,0
25659,0
30800,0
642,0
31755,0
26092,0
11046,0
25055,1
23338,0
4781,0
18249,0
6581,1
3723,1
11934,0
1400,0
521,1
4030,0
13031,0
17162,0
32012,1
13060,0
29482,0
30942,0
27124,1
20439,0
14460,0
12940,0
9252,0
30909,0
30087,0
17056,0
24842,0
17263,0
9633,0
13901,0
26358,0
6660,1
26707,1
6030,1
4231,0
306,0
28084,0
9948,0
25168,0
19395,1
1924,0
19229,0
28781,0
28052,0
26794,1
30321,0
4301,0
15819,0
9380,0
32463,0
10459,1
260,0
22806,1
1091,1
6933,0
21677,0
32078,0
23649,1
13468,0
16922,1
2417,0
4676,0
2921,0
24334,1
2249,1
15425,1
5481,0
20239,0
18837,0
19013,0
9460,0
18109,0
5275,1
2459,0
13490,0
10550,1
8623,0
11161,0
27511,0
19322,0
29177,0
23727,0
20025,1
5489,0
3338,0
31420,1
30088,0
6062,0
17783,0
4348,0
27627,0
7472,0
3691,0
15296,1
4395,0
6207,0
1839,0
12190,1
20925,0
3339,0
5214,0
19496,0
17010,0
18047,0
2628,0
27312,0
14705,0
16790,1
10906,1
23172,1
1999,0
3881,0
21147,1
32079,1
29634,0
19729,1
28802,0
13478,1
31326,0
18910,1
18114,0
5749,0
29178,0
3465,0
19295,0
10900,0
10366,1
19051,0
754,0
443,1
19543,1
972,1
16766,0
11656,0
22049,1
825,1
17095,0
23473,0
12208,1
13147,0
21211,0
14035,0
23568,1
19681,0
10532,0
16332,0
16197,0
3442,1
6822,0
20780,1
24883,0
2337,0
8640,0
3066,0
7984,1
27440,1
32338,0
13818,0
12997,0
15725,0
23743,0
16324,0
28301,1
1934,0
4694,1
7743,0
5528,0
26890,1
8274,0
22052,0
23906,0
3766,0
24893,0
25433,0
23462,0
1049,1
32102,1
13342,0
12556,1
24973,0
22341,0
13590,1
21614,1
16026,0
23054,0
10051,0
4617,0
908,0
21192,0
26404,0
29272,0
25893,1
10036,0
7275,1
5653,0
21857,0
14871,1
757,0
26383,0
22766,0
9396,0
13002,0
15106,0
8305,0
17677,0
1701,0
31074,0
56,0
730,0
978,0
16985,0
25186,0
7732,1
26534,1
8303,0
4961,1
13834,0
19479,1
12273,0
4364,0
32271,1
5735,0
16894,0
25350,0
14401,1
1614,0
16298,0
15533,0
29532,0
14169,0
2366,0
14240,1
27986,0
3996,0
7076,0
24552,0
7542,0
3679,0
18004,1
19675,0
18000,0
19536,0
16765,1
28070,0
28445,0
5533,0
9865,1
9295,0
12903,1
5610,1
11555,1
22121,0
8095,0
15163,0
27816,1
3804,0
22602,0
22681,0
13273,0
18866,0
24368,0
26590,0
10492,0
21780,0
20966,0
7696,1
8957,0
24937,1
20019,0
15030,0
21728,0
19436,1
2340,0
2913,0
28049,0
27281,0
20448,0
6229,0
14846,0
9397,0
7209,0
30222,0
2477,0
23087,1
7906,1
27429,0
32554,1
22144,0
28632,0
24171,1
7041,0
6439,0
6023,0
1126,1
7310,0
18322,0
27720,0
29096,0
1669,1
31203,0
18969,0
8178,0
938,0
28180,0
22427,1
22379,0
14633,0
10337,0
7921,0
10158,0
16869,0
1596,0
26376,0
25972,1
29813,0
21746,0
10682,0
8475,0
26943,1
19480,1
10382,0
30813,0
11809,1
30582,0
28106,0
16265,0
18177,0
11905,0
7822,0
32202,0
26824,0
21530,1
20487,0
9418,1
883,1
29477,0
16933,0
8800,1
11745,0
4920,0
15625,0
28416,0
31159,1
18368,0
10798,0
22974,0
16212,0
30494,0
10339,1
15142,0
2160,1
990,0
25412,0
31362,0
29205,0
32526,0
13705,0
27921,0
12978,1
11599,0
510,0
10132,0
23866,0
20146,0
9246,0
839,0
14937,0
28432,0
30907,0
3957,0
4839,0
4890,0
28200,0
17153,1
18020,0
14258,0
26785,0
1142,0
6191,0
12207,1
32144,0
11924,0
20883,0
5158,1
18192,0
11298,0
29760,0
4349,1
19611,0
21303,0
530,0
26477,1
20120,1
9830,0
1919,0
10948,0
12828,0
25599,0
23964,0
10035,0
16634,0
1949,1
32101,0
16762,0
23266,1
28705,1
11369,0
10607,0
29934,1
11432,0
12318,0
10574,0
11702,0
15237,0
23642,0
17630,0
24217,0
847,1
2377,1
15147,0
30423,0
1903,0
16354,0
17837,0
20226,1
17574,0
12298,0
19016,0
3060,0
29502,0
16678,0
15537,0
27392,0
582,0
20308,0
7037,0
24869,0
27983,0
2180,1
21864,0
10330,0
7625,0
16951,0
20282,0
31431,1
6203,0
19656,0
11890,1
16071,0
21986,1
23260,1
26601,0
12515,0
761,1
31775,1
24390,0
16575,0
30527,0
18749,0
10860,1
25129,1
27317,1
1415,0
17205,0
19340,0
16242,0
27086,0
19999,1
25119,1
24320,1
20999,0
7616,0
27748,0
4327,1
15026,0
8778,1
20902,0
7672,0
25328,0
19097,0
20110,0
6632,0
3118,0
23112,0
25573,0
27545,0
6807,0
22368,0
9115,0
13181,0
13475,0
12639,0
32084,1
17947,0
26273,0
12850,0
27561,0
32183,1
2456,0
32511,0
28823,0
20734,0
12766,0
10526,0
14674,0
22381,0
15301,0
30477,1
11093,1
27960,0
20816,1
22902,0
13224,0
2552,0
6977,0
19562,0
1665,0
18975,0
26819,0
23367,0
8918,1
15230,1
7965,0
12881,0
28800,0
20360,0
1811,1
3527,0
9986,0
4295,0
602,0
12304,1
20882,0
28167,0
32019,0
32542,0
25002,0
10363,0
28138,0
27981,0
18151,1
30951,1
20497,0
17307,1
14172,1
25770,1
26584,1
13481,0
6109,0
31424,0
16433,0
13861,0
19341,1
27030,0
15256,0
31944,0
23600,1
23759,0
30242,0
20862,1
10606,0
31830,1
25352,0
874,0
6879,1
31304,0
1626,0
23068,0
107,0
13245,0
15365,1
15963,0
19807,1
18672,0
976,0
17370,1
3819,0
18895,1
11846,0
25016,0
27957,0
15707,0
5195,0
29313,1
1018,0
24199,1
29431,1
18736,0
25453,0
2400,0
6947,0
4646,0
22894,0
27239,0
30653,0
18907,0
949,0
26076,1
25419,0
5676,0
10262,0
15008,0
26760,0
11422,0
31140,0
30559,0
12243,0
30880,1
16711,0
29353,0
16564,0
8219,0
22586,1
30364,0
26959,0
12826,0
7256,0
21456,1
21420,0
4359,1
28501,0
26843,1
11734,0
29850,0
21516,0
21249,1
23256,1
32056,0
14502,0
15443,0
11887,0
21091,0
22605,0
20041,0
21615,0
6395,0
5122,0
18125,0
21849,0
5241,0
2504,0
10374,0
11367,0
7393,1
21464,1
8956,0
16500,1
1417,1
15192,0
10949,0
11394,1
31740,0
4077,0
21355,0
6562,0
12525,1
25791,0
8439,0
14615,0
28843,0
20594,0
16485,0
31374,0
2611,0
4155,0
12676,0
10652,0
5705,0
19956,0
25183,0
31902,0
8853,0
20272,0
4791,0
31341,0
319,0
9435,0
21117,0
10570,0
15395,0
